Note,Molecule List Name,Precursor Name,Precursor Formula,Precursor Adduct,Precursor Charge,Precursor m/z,Product m/z,Product Charge,Explicit Retention Time,InChiKey,Explicit Collision Energy
splash10-0kor-0900000000-1ceb76e12bc399878e0d,Benzene and substituted derivatives,Gallic acid---13.2,C7H6O5,[M+H]+,1,171.02934821,127.037971,1,791.9286965322439,LNTHITQWFMADLM-UHFFFAOYSA-N,35
splash10-0kor-0900000000-1ceb76e12bc399878e0d,Benzene and substituted derivatives,Gallic acid---13.2,C7H6O5,[M+H]+,1,171.02934821,153.0159,1,791.9286965322439,LNTHITQWFMADLM-UHFFFAOYSA-N,35
splash10-0kor-0900000000-1ceb76e12bc399878e0d,Benzene and substituted derivatives,Gallic acid---9.6,C7H6O5,[M+H]+,1,171.02934821,107.01121500000001,1,576.4795019999999,LNTHITQWFMADLM-UHFFFAOYSA-N,35
splash10-0kor-0900000000-1ceb76e12bc399878e0d,Benzene and substituted derivatives,Gallic acid---9.6,C7H6O5,[M+H]+,1,171.02934821,125.021729,1,576.4795019999999,LNTHITQWFMADLM-UHFFFAOYSA-N,35
splash10-0kor-0900000000-1ceb76e12bc399878e0d,Benzene and substituted derivatives,Gallic acid---9.6,C7H6O5,[M+H]+,1,171.02934821,127.037971,1,576.4795019999999,LNTHITQWFMADLM-UHFFFAOYSA-N,35
splash10-0kor-0900000000-1ceb76e12bc399878e0d,Benzene and substituted derivatives,Gallic acid---9.6,C7H6O5,[M+H]+,1,171.02934821,153.0159,1,576.4795019999999,LNTHITQWFMADLM-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---3.6,C9H6O3,[M+Na]+,1,185.02146368,86.94,1,216.89629200000002,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---3.6,C9H6O3,[M+Na]+,1,185.02146368,110.88,1,216.89629200000002,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---3.6,C9H6O3,[M+Na]+,1,185.02146368,156.96,1,216.89629200000002,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---3.6,C9H6O3,[M+Na]+,1,185.02146368,166.95,1,216.89629200000002,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---3.6,C9H6O3,[M+Na]+,1,185.02146368,168.10777777777778,1,216.89629200000002,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---0.8,C9H6O3,[M+Na]+,1,185.02146368,86.94,1,46.817509199999996,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---0.8,C9H6O3,[M+Na]+,1,185.02146368,110.88,1,46.817509199999996,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---0.8,C9H6O3,[M+Na]+,1,185.02146368,156.96,1,46.817509199999996,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---0.8,C9H6O3,[M+Na]+,1,185.02146368,166.95,1,46.817509199999996,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---0.8,C9H6O3,[M+Na]+,1,185.02146368,168.10777777777778,1,46.817509199999996,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---13,C9H6O3,[M+Na]+,1,185.02146368,86.94,1,779.84478,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---13,C9H6O3,[M+Na]+,1,185.02146368,110.88,1,779.84478,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---13,C9H6O3,[M+Na]+,1,185.02146368,156.96,1,779.84478,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---13,C9H6O3,[M+Na]+,1,185.02146368,166.95,1,779.84478,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---13,C9H6O3,[M+Na]+,1,185.02146368,168.10777777777778,1,779.84478,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---2.1,C9H6O3,[M+Na]+,1,185.02146368,86.94,1,125.29482599999999,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---2.1,C9H6O3,[M+Na]+,1,185.02146368,110.88,1,125.29482599999999,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---2.1,C9H6O3,[M+Na]+,1,185.02146368,156.96,1,125.29482599999999,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---2.1,C9H6O3,[M+Na]+,1,185.02146368,166.95,1,125.29482599999999,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-000i-5900000000-a2153e14cf95fdc1c57d,Coumarins and derivatives,Umbelliferone---2.1,C9H6O3,[M+Na]+,1,185.02146368,168.10777777777778,1,125.29482599999999,ORHBXUUXSCNDEV-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---7,C5H11NO2Se,[M+H]+,1,198.00332536,56.037962750000005,1,417.67959599999995,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---7,C5H11NO2Se,[M+H]+,1,198.00332536,102.055206,1,417.67959599999995,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---7,C5H11NO2Se,[M+H]+,1,198.00332536,108.955254,1,417.67959599999995,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---7,C5H11NO2Se,[M+H]+,1,198.00332536,151.997086,1,417.67959599999995,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---7,C5H11NO2Se,[M+H]+,1,198.00332536,180.975967,1,417.67959599999995,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---2.1,C5H11NO2Se,[M+H]+,1,198.00332536,56.037962750000005,1,125.29482599999999,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---2.1,C5H11NO2Se,[M+H]+,1,198.00332536,102.055206,1,125.29482599999999,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---2.1,C5H11NO2Se,[M+H]+,1,198.00332536,108.955254,1,125.29482599999999,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---2.1,C5H11NO2Se,[M+H]+,1,198.00332536,151.997086,1,125.29482599999999,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---2.1,C5H11NO2Se,[M+H]+,1,198.00332536,180.975967,1,125.29482599999999,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---13.2,C5H11NO2Se,[M+H]+,1,198.00332536,56.037962750000005,1,790.23846,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---13.2,C5H11NO2Se,[M+H]+,1,198.00332536,102.055206,1,790.23846,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---13.2,C5H11NO2Se,[M+H]+,1,198.00332536,108.955254,1,790.23846,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---13.2,C5H11NO2Se,[M+H]+,1,198.00332536,151.997086,1,790.23846,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-0kai-2900000000-86628c3188ed75c0a1e6,Carboxylic acids and derivatives,SELENOMETHIONINE---13.2,C5H11NO2Se,[M+H]+,1,198.00332536,180.975967,1,790.23846,RJFAYQIBOAGBLC-UHFFFAOYSA-N,35
splash10-000i-0000900000-0905c32bf09edd5d431b,Isoflavonoids,Daidzin---13.9,C21H20O9,[2M+Na]+,1,855.2112337,277.03,1,832.9896,KYQZWONCHDNPDP-QNDFHXLGSA-N,35
splash10-000i-0000900000-0905c32bf09edd5d431b,Isoflavonoids,Daidzin---13.9,C21H20O9,[2M+Na]+,1,855.2112337,439.13,1,832.9896,KYQZWONCHDNPDP-QNDFHXLGSA-N,35
splash10-0a4i-0029000000-8785ba5f0c0e1f596c9b,Isoflavonoids,Glycitein---2,C16H12O5,[M+K]+,1,323.03218026,279.96,1,122.456574,DXYUAIFZCFRPTH-UHFFFAOYSA-N,35
splash10-0a4i-0029000000-8785ba5f0c0e1f596c9b,Isoflavonoids,Glycitein---2,C16H12O5,[M+K]+,1,323.03218026,295,1,122.456574,DXYUAIFZCFRPTH-UHFFFAOYSA-N,35
splash10-0a4i-0029000000-8785ba5f0c0e1f596c9b,Isoflavonoids,Glycitein---2,C16H12O5,[M+K]+,1,323.03218026,307.99,1,122.456574,DXYUAIFZCFRPTH-UHFFFAOYSA-N,35
splash10-004i-0090000000-3efc90c683ba74b69347,Flavonoids,Naringenin---4.8,C15H12O5,[M+Na]+,1,295.05824306,200.92,1,290.035236,FTVWIRXFELQLPI-ZDUSSCGKSA-N,35
splash10-004i-0090000000-3efc90c683ba74b69347,Flavonoids,Naringenin---4.8,C15H12O5,[M+Na]+,1,295.05824306,251.01,1,290.035236,FTVWIRXFELQLPI-ZDUSSCGKSA-N,35
splash10-004i-0090000000-3efc90c683ba74b69347,Flavonoids,Naringenin---4.8,C15H12O5,[M+Na]+,1,295.05824306,252.97,1,290.035236,FTVWIRXFELQLPI-ZDUSSCGKSA-N,35
splash10-004i-0090000000-3efc90c683ba74b69347,Flavonoids,Naringenin---4.8,C15H12O5,[M+Na]+,1,295.05824306,276.99,1,290.035236,FTVWIRXFELQLPI-ZDUSSCGKSA-N,35
splash10-001i-0009100000-aa7079b49987fa8ddabf,Flavonoids,Rutin---0.3,C27H30O16,[M+Na]+,1,633.1431542,325.01,1,17.289853200000003,IKGXIBQEEMLURG-NVPNHPEKSA-N,35
splash10-001i-0009100000-aa7079b49987fa8ddabf,Flavonoids,Rutin---0.3,C27H30O16,[M+Na]+,1,633.1431542,331.08,1,17.289853200000003,IKGXIBQEEMLURG-NVPNHPEKSA-N,35
splash10-001i-0009100000-aa7079b49987fa8ddabf,Flavonoids,Rutin---0.3,C27H30O16,[M+Na]+,1,633.1431542,347.07,1,17.289853200000003,IKGXIBQEEMLURG-NVPNHPEKSA-N,35
splash10-001i-0009100000-aa7079b49987fa8ddabf,Flavonoids,Rutin---0.3,C27H30O16,[M+Na]+,1,633.1431542,487.1,1,17.289853200000003,IKGXIBQEEMLURG-NVPNHPEKSA-N,35
splash10-001i-0009100000-aa7079b49987fa8ddabf,Flavonoids,Rutin---0.3,C27H30O16,[M+Na]+,1,633.1431542,605.17,1,17.289853200000003,IKGXIBQEEMLURG-NVPNHPEKSA-N,35
splash10-0002-0009000000-623cd1da64f696721e01,Flavonoids,"3-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one---0.3",C27H30O16,[M+Na]+,1,633.1431542,329.07,1,18.28461,LKZDFKLGDGSGEO-UHFFFAOYSA-N,35
splash10-0002-0009000000-623cd1da64f696721e01,Flavonoids,"3-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one---0.3",C27H30O16,[M+Na]+,1,633.1431542,347.08,1,18.28461,LKZDFKLGDGSGEO-UHFFFAOYSA-N,35
splash10-0002-0009000000-623cd1da64f696721e01,Flavonoids,"3-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one---0.3",C27H30O16,[M+Na]+,1,633.1431542,348.11,1,18.28461,LKZDFKLGDGSGEO-UHFFFAOYSA-N,35
splash10-0002-0009000000-623cd1da64f696721e01,Flavonoids,"3-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one---0.3",C27H30O16,[M+Na]+,1,633.1431542,471.08,1,18.28461,LKZDFKLGDGSGEO-UHFFFAOYSA-N,35
splash10-0002-0009000000-623cd1da64f696721e01,Flavonoids,"3-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one---0.3",C27H30O16,[M+Na]+,1,633.1431542,615.14,1,18.28461,LKZDFKLGDGSGEO-UHFFFAOYSA-N,35
splash10-000i-0290000000-4cb871078a86a619ebb5,Flavonoids,Hieracin---0.7,C15H10O7,[M+H]+,1,303.05047752999997,165.07,1,40.1963748,ARSRJFRKVXALTF-UHFFFAOYSA-N,35
splash10-000i-0290000000-4cb871078a86a619ebb5,Flavonoids,Hieracin---0.7,C15H10O7,[M+H]+,1,303.05047752999997,229.13,1,40.1963748,ARSRJFRKVXALTF-UHFFFAOYSA-N,35
splash10-000i-0290000000-4cb871078a86a619ebb5,Flavonoids,Hieracin---0.7,C15H10O7,[M+H]+,1,303.05047752999997,257.1,1,40.1963748,ARSRJFRKVXALTF-UHFFFAOYSA-N,35
splash10-000i-0290000000-4cb871078a86a619ebb5,Flavonoids,Hieracin---0.7,C15H10O7,[M+H]+,1,303.05047752999997,284.75,1,40.1963748,ARSRJFRKVXALTF-UHFFFAOYSA-N,35
splash10-000i-0290000000-4cb871078a86a619ebb5,Flavonoids,Hieracin---0.7,C15H10O7,[M+H]+,1,303.05047752999997,287.15,1,40.1963748,ARSRJFRKVXALTF-UHFFFAOYSA-N,35
splash10-000x-0609400000-1646f5865501d22f5a7d,Flavonoids,"5,7-dihydroxy-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4,5-trihydroxyphenyl)chromen-4-one---10.8",C21H20O13,[M+Na]+,1,503.0801601,184.94,1,645.28182,FOHXFLPXBUAOJM-MGMURXEASA-N,35
splash10-000x-0609400000-1646f5865501d22f5a7d,Flavonoids,"5,7-dihydroxy-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4,5-trihydroxyphenyl)chromen-4-one---10.8",C21H20O13,[M+Na]+,1,503.0801601,340.98,1,645.28182,FOHXFLPXBUAOJM-MGMURXEASA-N,35
splash10-000x-0609400000-1646f5865501d22f5a7d,Flavonoids,"5,7-dihydroxy-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4,5-trihydroxyphenyl)chromen-4-one---10.8",C21H20O13,[M+Na]+,1,503.0801601,342,1,645.28182,FOHXFLPXBUAOJM-MGMURXEASA-N,35
splash10-000x-0609400000-1646f5865501d22f5a7d,Flavonoids,"5,7-dihydroxy-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4,5-trihydroxyphenyl)chromen-4-one---10.8",C21H20O13,[M+Na]+,1,503.0801601,401.03,1,645.28182,FOHXFLPXBUAOJM-MGMURXEASA-N,35
splash10-000x-0609400000-1646f5865501d22f5a7d,Flavonoids,"5,7-dihydroxy-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4,5-trihydroxyphenyl)chromen-4-one---10.8",C21H20O13,[M+Na]+,1,503.0801601,421.58,1,645.28182,FOHXFLPXBUAOJM-MGMURXEASA-N,35
splash10-0uxr-0009000000-a5fc60ca3947844fc83f,Flavonoids,jaceidin---0.7,C18H16O8,[M+Na]+,1,383.07428698,303.92,1,44.9180118,XUWTZJRCCPNNJR-UHFFFAOYSA-N,35
splash10-0uxr-0009000000-a5fc60ca3947844fc83f,Flavonoids,jaceidin---0.7,C18H16O8,[M+Na]+,1,383.07428698,304.93,1,44.9180118,XUWTZJRCCPNNJR-UHFFFAOYSA-N,35
splash10-0uxr-0009000000-a5fc60ca3947844fc83f,Flavonoids,jaceidin---0.7,C18H16O8,[M+Na]+,1,383.07428698,343.7144444444445,1,44.9180118,XUWTZJRCCPNNJR-UHFFFAOYSA-N,35
splash10-0uxr-0009000000-a5fc60ca3947844fc83f,Flavonoids,jaceidin---0.7,C18H16O8,[M+Na]+,1,383.07428698,368.03,1,44.9180118,XUWTZJRCCPNNJR-UHFFFAOYSA-N,35
splash10-0uxr-0009000000-a5fc60ca3947844fc83f,Flavonoids,jaceidin---0.7,C18H16O8,[M+Na]+,1,383.07428698,369.01,1,44.9180118,XUWTZJRCCPNNJR-UHFFFAOYSA-N,35
splash10-0550-0490000000-b789f95ceb9a44068f73,Flavonoids,"5,7-dihydroxy-2-(2,3,4-trihydroxyphenyl)chromen-4-one---0.9",C15H10O7,[M+H]+,1,303.05047752999997,149,1,55.393266000000004,MIRFNZKXFFLSRY-UHFFFAOYSA-N,35
splash10-0550-0490000000-b789f95ceb9a44068f73,Flavonoids,"5,7-dihydroxy-2-(2,3,4-trihydroxyphenyl)chromen-4-one---0.9",C15H10O7,[M+H]+,1,303.05047752999997,152.98,1,55.393266000000004,MIRFNZKXFFLSRY-UHFFFAOYSA-N,35
splash10-0550-0490000000-b789f95ceb9a44068f73,Flavonoids,"5,7-dihydroxy-2-(2,3,4-trihydroxyphenyl)chromen-4-one---0.9",C15H10O7,[M+H]+,1,303.05047752999997,177.05,1,55.393266000000004,MIRFNZKXFFLSRY-UHFFFAOYSA-N,35
splash10-0550-0490000000-b789f95ceb9a44068f73,Flavonoids,"5,7-dihydroxy-2-(2,3,4-trihydroxyphenyl)chromen-4-one---0.9",C15H10O7,[M+H]+,1,303.05047752999997,257.05,1,55.393266000000004,MIRFNZKXFFLSRY-UHFFFAOYSA-N,35
splash10-0550-0490000000-b789f95ceb9a44068f73,Flavonoids,"5,7-dihydroxy-2-(2,3,4-trihydroxyphenyl)chromen-4-one---0.9",C15H10O7,[M+H]+,1,303.05047752999997,285.05,1,55.393266000000004,MIRFNZKXFFLSRY-UHFFFAOYSA-N,35
splash10-08g0-0190000000-83ea9b22d20632c77b64,Flavonoids,"(4S,5Z,6S)-4-(2-methoxy-2-oxoethyl)-5-[2-[(E)-3-phenylprop-2-enoyl]oxyethylidene]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylic acid---0.7",C15H10O7,[M+H]+,1,303.05047752999997,148.99,1,40.1963748,YXOLAZRVSSWPPT-UHFFFAOYSA-N,35
splash10-08g0-0190000000-83ea9b22d20632c77b64,Flavonoids,"(4S,5Z,6S)-4-(2-methoxy-2-oxoethyl)-5-[2-[(E)-3-phenylprop-2-enoyl]oxyethylidene]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylic acid---0.7",C15H10O7,[M+H]+,1,303.05047752999997,229.06,1,40.1963748,YXOLAZRVSSWPPT-UHFFFAOYSA-N,35
splash10-08g0-0190000000-83ea9b22d20632c77b64,Flavonoids,"(4S,5Z,6S)-4-(2-methoxy-2-oxoethyl)-5-[2-[(E)-3-phenylprop-2-enoyl]oxyethylidene]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylic acid---0.7",C15H10O7,[M+H]+,1,303.05047752999997,257.05,1,40.1963748,YXOLAZRVSSWPPT-UHFFFAOYSA-N,35
splash10-08g0-0190000000-83ea9b22d20632c77b64,Flavonoids,"(4S,5Z,6S)-4-(2-methoxy-2-oxoethyl)-5-[2-[(E)-3-phenylprop-2-enoyl]oxyethylidene]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylic acid---0.7",C15H10O7,[M+H]+,1,303.05047752999997,263.765,1,40.1963748,YXOLAZRVSSWPPT-UHFFFAOYSA-N,35
splash10-08g0-0190000000-83ea9b22d20632c77b64,Flavonoids,"(4S,5Z,6S)-4-(2-methoxy-2-oxoethyl)-5-[2-[(E)-3-phenylprop-2-enoyl]oxyethylidene]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylic acid---0.7",C15H10O7,[M+H]+,1,303.05047752999997,284.645,1,40.1963748,YXOLAZRVSSWPPT-UHFFFAOYSA-N,35
splash10-001i-0920000000-9096e7dc8234af1ba353,Organooxygen compounds,SALICIN---5.6,C13H18O7,[M+Na]+,1,309.09502244,146.91,1,336.050898,NGFMICBWJRZIBI-UJPOAAIJSA-N,35
splash10-001i-0920000000-9096e7dc8234af1ba353,Organooxygen compounds,SALICIN---5.6,C13H18O7,[M+Na]+,1,309.09502244,184.95,1,336.050898,NGFMICBWJRZIBI-UJPOAAIJSA-N,35
splash10-001i-0920000000-9096e7dc8234af1ba353,Organooxygen compounds,SALICIN---5.6,C13H18O7,[M+Na]+,1,309.09502244,202.99,1,336.050898,NGFMICBWJRZIBI-UJPOAAIJSA-N,35
splash10-001i-0920000000-9096e7dc8234af1ba353,Organooxygen compounds,SALICIN---5.6,C13H18O7,[M+Na]+,1,309.09502244,279.04,1,336.050898,NGFMICBWJRZIBI-UJPOAAIJSA-N,35
splash10-001i-0920000000-9096e7dc8234af1ba353,Organooxygen compounds,SALICIN---5.6,C13H18O7,[M+Na]+,1,309.09502244,291.08,1,336.050898,NGFMICBWJRZIBI-UJPOAAIJSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---2.1,C14H22O2,[M+K]+,1,261.12568676,161.4354166666667,1,125.29482599999999,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---2.1,C14H22O2,[M+K]+,1,261.12568676,162.7692152777778,1,125.29482599999999,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---2.1,C14H22O2,[M+K]+,1,261.12568676,200.63586822077193,1,125.29482599999999,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---2.1,C14H22O2,[M+K]+,1,261.12568676,229.61999999999998,1,125.29482599999999,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---2.1,C14H22O2,[M+K]+,1,261.12568676,245.6202566229424,1,125.29482599999999,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---3.3,C14H22O2,[M+K]+,1,261.12568676,161.4354166666667,1,197.614278,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---3.3,C14H22O2,[M+K]+,1,261.12568676,162.7692152777778,1,197.614278,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---3.3,C14H22O2,[M+K]+,1,261.12568676,200.63586822077193,1,197.614278,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---3.3,C14H22O2,[M+K]+,1,261.12568676,229.61999999999998,1,197.614278,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---3.3,C14H22O2,[M+K]+,1,261.12568676,245.6202566229424,1,197.614278,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---6.8,C14H22O2,[M+K]+,1,261.12568676,161.4354166666667,1,410.98296600000003,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---6.8,C14H22O2,[M+K]+,1,261.12568676,162.7692152777778,1,410.98296600000003,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---6.8,C14H22O2,[M+K]+,1,261.12568676,200.63586822077193,1,410.98296600000003,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---6.8,C14H22O2,[M+K]+,1,261.12568676,229.61999999999998,1,410.98296600000003,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
splash10-004i-0390000000-4612e2fb2763613a2b15,Organooxygen compounds,Isokobusone---6.8,C14H22O2,[M+K]+,1,261.12568676,245.6202566229424,1,410.98296600000003,BSFUDCIRZBAPDS-UHFFFAOYSA-N,35
